player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures,YEAR
Xavier Carlton,131849,ED,UTAH,10,0,0,328,58.9,2,4,105,94.7,5.7,6,0,3.8,1,114,108,7,0,62.3,2,4,40,91.1,10,4,10,1,45,41,7,2021
Van Fillinger,131852,ED,UTAH,12,0,0,328,61.6,4,9,266,89.6,7.9,21,0,4.3,5,309,277,18,0,65,2,7,125,91,12,15,6.8,4,145,132,13,2021
Kamo'i Latu,131860,S,UTAH,9,0,0,328,64.2,1,0,4,3.9,0,0,0,12.5,0,102,4,1,0,65.9,1,0,2,4.5,0,0,25,0,44,2,1,2021
Faybian Marks,131863,CB,UTAH,10,0,0,328,58.7,0,0,1,0.4,0,0,2,0,0,226,1,0,0,58.7,0,0,1,0.8,0,0,0,0,120,1,0,2021
Clark Phillips III,131871,CB,UTAH,12,0,2,328,75.8,0,3,6,1.3,33.3,2,3,25,0,470,6,3,0,81.1,0,2,4,1.7,50,2,25,0,238,4,2,2021
Tennessee Pututau,131873,DI,UTAH,6,0,0,328,51.1,0,3,66,100,1.5,1,0,2.3,0,68,68,3,0,50,0,2,36,100,0,0,2.8,0,38,38,2,2021
Junior Tafuna,131877,DI,UTAH,11,1,0,328,61.2,1,9,247,100,3.6,9,2,4.5,6,255,255,16,1,63.4,1,6,131,100,4.6,6,7.3,6,136,136,13,2021
Zemaiah Vaughn,131882,CB,UTAH,10,0,0,328,73,0,0,4,1.6,25,1,0,25,1,255,4,1,0,79,0,0,1,0.7,100,1,100,1,135,1,1,2021
Aliki Vimahi,131883,DI,UTAH,8,3,0,328,62.5,1,8,128,100,6.3,8,0,5.1,2,130,130,11,2,63.9,0,8,70,100,8.6,6,8.6,2,70,70,10,2021
Carson Bruener,131889,LB,WASHINGTON,7,0,0,340,74.3,3,6,20,12,30,6,0,27.5,1,175,21,10,0,66.6,2,4,12,30.2,33.3,4,25,0,43,13,6,2021
Jacobe Covington,131891,CB,WASHINGTON,2,0,0,340,76.8,0,0,1,4.8,0,0,0,100,1,21,1,1,0,76.8,0,0,1,20,0,0,100,1,5,1,1,2021
Jordan Lolohea,131901,ED,WASHINGTON,10,0,0,340,60.8,0,3,52,96.4,5.8,3,1,2.9,0,56,54,3,0,57.3,0,1,15,100,6.7,1,3.3,0,16,16,1,2021
Cooper McDonald,131903,ED,WASHINGTON,12,0,0,340,60.7,3,3,145,81.3,6.2,9,1,3.4,2,182,148,8,0,59.9,2,2,48,89.3,10.4,5,4.2,0,56,50,4,2021
Sav'ell Smalls,131915,ED,WASHINGTON,12,0,0,340,62.9,3,6,100,83.2,9,9,0,4.5,0,125,104,9,0,73.4,2,2,27,77.8,18.5,5,7.4,0,36,28,4,2021
Moon Ashby,131923,ED,WASH STATE,1,0,0,341,60,0,0,10,100,10,1,0,0,0,10,10,0,0,61.3,0,0,7,100,14.3,1,0,0,7,7,0,2021
Carter Carlson,131927,ED,WASH STATE,1,0,0,341,64.5,0,0,4,100,25,1,0,0,0,4,4,0,0,59.7,0,0,1,100,0,0,0,0,1,1,0,2021
Fa'alili Fa'amoe,131930,DI,WASH STATE,1,0,0,341,58.9,0,0,2,100,0,0,0,0,0,2,2,0,0,60,0,0,1,100,0,0,0,0,1,1,0,2021
Joey Hobert,131934,WR,WASH STATE,1,0,0,341,60,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Justin Lohrenz,131941,DI,WASH STATE,3,0,0,341,54.1,0,1,16,100,0,0,0,3.1,0,16,16,1,0,56.8,0,0,5,100,0,0,0,0,5,5,0,2021
Gabriel Lopez,131942,DI,WASH STATE,4,0,0,341,53,0,0,20,87,0,0,0,0,0,23,20,0,0,53.2,0,0,12,92.3,0,0,0,0,13,12,0,2021
Cooper Mathers,131944,LB,WASH STATE,2,0,0,341,60,0,0,1,12.5,0,0,0,0,0,8,1,0,0,,0,0,0,0,,0,,0,3,0,0,2021
Tanner Moku,131947,S,WASH STATE,2,0,0,341,66.1,1,0,4,12.9,0,0,0,12.5,0,31,4,1,0,,0,0,0,0,,0,,0,3,0,0,2021
Amir Mujahid,131948,DI,WASH STATE,12,0,0,341,51.9,0,1,163,100,0.6,1,0,0.3,0,167,167,1,0,51.6,0,0,52,100,0,0,0,0,54,54,0,2021
Antonio Pule,131952,DI,WASH STATE,12,0,0,341,57.8,0,3,150,100,2.7,4,0,1.7,1,157,157,4,0,61.3,0,2,43,100,4.7,2,4.7,1,48,48,3,2021
Quinn Roff,131954,ED,WASH STATE,12,0,0,341,63.6,3,11,123,92.6,7.3,9,1,8.9,4,136,126,18,0,70.8,2,6,53,91.8,13.2,7,15.1,4,61,56,12,2021
Chau Smith-Wade,131956,CB,WASH STATE,10,0,0,341,57.2,0,0,2,1.8,0,0,0,0,0,113,2,0,0,,0,0,0,0,,0,,0,31,0,0,2021
Tristan Souza,131957,DI,WASH STATE,1,0,0,341,58.2,0,0,3,100,0,0,0,0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0,2021
Jaylen Watson,131960,CB,WASH STATE,12,0,0,341,52.3,0,0,8,2.1,0,0,1,0,0,381,8,0,0,59.5,0,0,1,0.6,0,0,0,0,157,1,0,2021
Jayden Thiergood,132969,DI,AIR FORCE,9,0,0,101,56.7,1,6,121,98.5,4.1,5,0,3.7,1,131,129,8,0,54.7,0,4,59,98.5,3.4,2,5.1,1,65,64,5,2021
Davone Walden Jr.,133201,CB,UNLV,9,0,0,325,58.3,0,0,1,1,0,0,1,0,0,99,1,0,0,,0,0,0,0,,0,,0,30,0,0,2021
Jacob Boren,134135,CB,BYU,7,0,0,128,47,0,0,0,1.1,,0,0,,0,90,1,0,0,,0,0,0,0,,0,,0,17,0,0,2021
Xavier Smith,134137,LB,E CAROLINA,12,0,0,156,56.9,1,7,111,42.2,6.3,7,1,5.4,2,275,116,10,0,55.9,0,3,45,62.2,4.4,2,5.6,1,74,46,4,2021
Neto Okpala,134146,ED,BOSTON COL,6,0,0,121,59.6,0,1,17,94.7,11.8,2,0,2.9,0,19,18,1,0,58.6,0,1,9,100,11.1,1,5.6,0,9,9,1,2021
Marvin Pierre,138052,LB,KENT STATE,11,0,0,201,54.9,1,4,43,24,2.3,1,1,8.1,1,192,46,6,0,60.4,0,0,14,24.6,7.1,1,7.1,1,61,15,1,2021
Garrett Bishop,138472,DI,NEW MEX ST,12,2,0,242,62.5,0,10,220,100,5.5,12,5,2.3,0,229,229,10,0,59.3,0,4,53,100,7.5,4,3.8,0,59,59,4,2021
James Blowers,138473,ED,NEW MEX ST,1,0,0,242,64.4,0,1,13,100,15.4,2,0,3.8,0,13,13,1,0,73.5,0,1,3,100,66.7,2,16.7,0,3,3,1,2021
Dassani Freeman,138480,DI,NEW MEX ST,8,0,1,242,51.2,0,6,121,100,2.5,3,1,2.5,0,127,127,6,0,52.7,0,2,36,100,2.8,1,2.8,0,40,40,2,2021
Devlin Kirklin,138486,S,NEW MEX ST,3,0,0,242,59.4,0,0,1,3.2,0,0,1,0,0,31,1,0,0,59.4,0,0,1,14.3,0,0,0,0,7,1,0,2021
Lazarus Williams,138498,ED,NEW MEX ST,12,0,0,242,56.7,0,8,154,98.1,7.1,11,2,4.5,3,161,158,11,0,61.2,0,5,41,97.8,14.6,6,6.1,0,46,45,5,2021
Rasheed Lyles,139342,DI,LA TECH,12,0,0,208,61,2,9,163,100,7.4,12,0,4,1,170,170,12,0,64.2,1,6,57,100,14,8,7.9,1,59,59,8,2021
Anthony Campbell,139888,ED,LA MONROE,4,0,0,209,56.8,0,1,28,96.6,3.6,1,0,1.8,0,29,28,1,0,54.3,0,0,9,100,0,0,0,0,9,9,0,2021
Malik Mustapha,142358,S,WAKE,10,0,0,339,57.8,0,1,2,2.5,0,0,0,25,0,118,3,1,0,,0,0,0,0,,0,,0,40,0,0,2021
Shawn Asbury II,143814,CB,BOSTON COL,5,0,0,121,58.9,0,0,1,2.6,0,0,0,0,0,38,1,0,0,58.9,0,0,1,10,0,0,0,0,10,1,0,2021
C.J. Burton,143819,CB,BOSTON COL,8,0,0,121,57,0,1,3,2.9,0,0,1,16.7,0,105,3,1,0,58.9,0,0,1,2.3,0,0,0,0,44,1,0,2021
Ty Clemons,143821,ED,BOSTON COL,4,0,0,121,60.9,0,1,29,96.7,3.4,1,1,5.2,1,30,29,2,0,55.3,0,0,7,100,0,0,0,0,7,7,0,2021
Donovan Ezeiruaku,143824,ED,BOSTON COL,11,0,0,121,61.8,0,9,104,94.1,7.7,8,1,6.3,2,119,112,11,0,60.4,0,3,31,100,6.5,2,8.1,1,35,35,4,2021
Bryce Steele,143838,LB,BOSTON COL,9,0,0,121,58.6,2,1,14,18.7,7.1,1,0,10.7,0,91,17,3,0,55.4,0,1,12,34.1,8.3,1,4.2,0,41,14,1,2021
Nigel Tate,143840,DI,BOSTON COL,1,0,0,121,60,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Trent Broadnax,143847,S,DUKE,1,0,0,154,59.8,0,0,1,20,0,0,0,0,0,5,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Placide Djungu-Sungu,143851,S,DUKE,1,0,0,154,59.8,0,0,1,25,0,0,0,0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Aaron Hall,143855,ED,DUKE,3,0,0,154,51.6,0,0,12,100,0,0,0,0,0,14,14,0,0,55.7,0,0,1,100,0,0,0,0,3,3,0,2021
Shyheim Brown,143874,S,FLORIDA ST,2,0,0,167,60,0,0,1,4.5,0,0,0,0,0,22,1,0,0,,0,0,0,0,,0,,0,5,0,0,2021
Omarion Cooper,143877,CB,FLORIDA ST,8,0,1,167,59.6,0,0,1,0.7,0,0,2,0,0,150,1,0,0,,0,0,0,0,,0,,0,64,0,0,2021
Joshua Farmer,143880,DI,FLORIDA ST,4,0,0,167,60.5,0,1,16,100,6.3,1,0,3.1,0,19,19,1,0,57.2,0,0,4,100,0,0,0,0,5,5,0,2021
Kevin Knowles II,143885,CB,FLORIDA ST,12,0,0,167,53.3,0,3,5,1.5,0,0,1,30,0,337,5,3,0,57.8,0,0,1,0.6,0,0,0,0,159,1,0,2021
Malakai Menzer,143888,ED,FLORIDA ST,1,0,0,167,59.8,0,0,1,100,0,0,0,0,0,1,1,0,0,59.8,0,0,1,100,0,0,0,0,1,1,0,2021
Patrick Payton,143893,ED,FLORIDA ST,1,0,0,167,55.6,0,0,8,100,0,0,0,0,0,10,10,0,0,56.3,0,0,3,100,0,0,0,0,4,4,0,2021
Zeek Biggers,143903,DI,GA TECH,6,0,0,176,57.3,0,0,22,100,0,0,0,0,0,22,22,0,0,59,0,0,2,100,0,0,0,0,2,2,0,2021
Noah Collins,143908,ED,GA TECH,7,0,0,176,57.2,0,1,21,95.5,4.8,1,1,2.4,0,22,21,1,0,56,0,0,4,80,0,0,0,0,5,4,0,2021
Kaleb Edwards,143911,S,GA TECH,9,0,0,176,55.7,0,1,7,22.6,0,0,0,7.1,0,31,7,1,0,59.8,0,0,1,20,0,0,0,0,5,1,0,2021
Josh Robinson,143928,ED,GA TECH,9,0,0,176,72.3,0,2,40,100,12.5,5,0,2.5,0,41,41,2,0,65.3,0,1,8,100,25,2,6.3,0,8,8,1,2021
Trenilyas Tatum,143931,LB,GA TECH,8,0,0,176,63.7,0,2,11,25,18.2,2,0,9.1,0,44,11,2,0,63.4,0,1,4,28.6,25,1,12.5,0,14,4,1,2021
Malik Curtis,143938,CB,MIAMI FL,1,0,0,220,55.4,0,1,2,22.2,50,1,0,25,0,9,2,1,0,58.1,0,1,1,100,100,1,50,0,1,1,1,2021
Allan Haye Jr.,143943,DI,MIAMI FL,1,0,0,220,56.6,0,0,7,100,0,0,0,0,0,8,8,0,0,58.6,0,0,2,100,0,0,0,0,2,2,0,2021
Jabari Ishmael,143944,ED,MIAMI FL,1,0,0,220,61.2,0,0,6,100,16.7,1,0,0,0,7,7,0,0,56.8,0,0,3,100,0,0,0,0,3,3,0,2021
Kamren Kinchens,143946,S,MIAMI FL,12,0,0,220,64.8,0,1,4,1.2,25,1,0,12.5,0,338,4,1,0,65.2,0,1,3,2.6,33.3,1,16.7,0,116,3,1,2021
Chase Smith,143952,LB,MIAMI FL,5,0,0,220,52.7,1,0,19,35.2,0,0,0,2.6,0,54,19,1,0,54.9,1,0,5,38.5,0,0,10,0,13,5,1,2021
Leonard Taylor III,143953,DI,MIAMI FL,9,0,0,220,60.4,1,4,111,100,4.5,5,0,4.1,2,118,118,7,0,65.7,1,3,34,100,11.8,4,8.8,1,36,36,5,2021
Deshawn Troutman,143954,LB,MIAMI FL,2,0,0,220,59.4,0,0,0,12.5,,0,1,,0,8,1,0,0,,0,0,0,0,,0,,0,3,0,0,2021
James Williams,143955,S,MIAMI FL,10,0,1,220,51.3,4,3,25,10,4,1,6,14,0,251,25,7,0,54.9,2,2,13,12.7,7.7,1,15.4,0,102,13,4,2021
RaRa Dillworth,143956,LB,N CAROLINA,5,0,0,245,59.8,0,0,1,5.3,0,0,0,0,0,19,1,0,0,59.8,0,0,1,10,0,0,0,0,10,1,0,2021
Dontae Balfour,143957,CB,N CAROLINA,2,0,0,245,59.7,0,0,1,12.5,0,0,0,0,0,8,1,0,0,,0,0,0,0,,0,,0,4,0,0,2021
DeAndre Boykins,143959,CB,N CAROLINA,4,0,0,245,57.1,0,0,4,23.5,0,0,0,0,0,17,4,0,0,57.6,0,0,2,22.2,0,0,0,0,9,2,0,2021
Power Echols,143961,LB,N CAROLINA,4,0,0,245,55.2,0,2,6,10.2,0,0,0,16.7,0,59,6,2,0,56.8,0,1,3,10.3,0,0,16.7,0,29,3,1,2021
Dontavius Nash,143972,S,N CAROLINA,2,0,0,245,60,0,0,1,12.5,0,0,0,0,0,8,1,0,0,,0,0,0,0,,0,,0,4,0,0,2021
Jahvaree Ritzie,143977,DI,N CAROLINA,12,0,0,245,54.5,0,3,127,99.3,2.4,3,0,2,1,134,133,4,0,53.8,0,2,44,97.8,4.5,2,2.3,0,46,45,2,2021
Keeshawn Silver,143979,DI,N CAROLINA,2,0,0,245,62.9,1,0,6,100,16.7,1,0,8.3,0,6,6,1,0,57.4,0,0,4,100,0,0,0,0,4,4,0,2021
T.J. Stevenson,143981,LB,N CAROLINA,1,0,0,245,66.8,0,0,2,100,50,1,0,0,0,2,2,0,0,66.8,0,0,2,100,50,1,0,0,2,2,0,2021
Caden Fordham,143992,LB,NC STATE,1,0,0,248,59.1,0,0,1,10,0,0,0,0,0,10,1,0,0,,0,0,0,0,,0,,0,1,0,0,2021
Elliot Donald,144019,DI,PITTSBURGH,1,0,0,268,58.9,0,0,3,100,0,0,0,0,0,3,3,0,0,60,0,0,1,100,0,0,0,0,1,1,0,2021
Nahki Johnson,144025,ED,PITTSBURGH,2,0,0,268,55.3,0,0,7,100,0,0,1,0,0,7,7,0,0,57,0,0,3,100,0,0,0,0,3,3,0,2021
Duce Chestnut,144040,CB,SYRACUSE,12,0,0,304,66.6,0,1,3,0.8,33.3,1,3,16.7,0,383,3,1,0,64.6,0,1,1,0.8,100,1,50,0,127,1,1,2021
Elijah Fuentes-Cundiff,144045,DI,SYRACUSE,1,0,0,304,62,0,2,8,100,12.5,1,0,12.5,0,10,10,2,0,65,0,2,4,100,25,1,25,0,4,4,2,2021
Jatius Geer,144047,ED,SYRACUSE,1,0,0,304,61.9,0,0,8,100,12.5,1,1,12.5,1,11,11,1,0,65.3,0,0,3,100,33.3,1,33.3,1,4,4,1,2021
Terry Lockett,144053,DI,SYRACUSE,10,0,0,304,64.5,1,4,100,100,9,9,0,4.5,2,107,107,7,0,63.9,1,2,42,100,14.3,6,6,1,45,45,4,2021
Mattheus Carroll,144071,ED,VA TECH,2,0,0,337,55.2,0,0,11,100,0,0,0,0,0,12,12,0,0,59.7,0,0,1,100,0,0,0,0,1,1,0,2021
C.J. McCray,144091,ED,VA TECH,2,0,0,337,59.1,0,1,12,80,8.3,1,0,4.2,0,15,12,1,0,57.6,0,0,2,100,0,0,0,0,2,2,0,2021
Cole Nelson,144096,ED,VA TECH,8,0,0,337,62.6,0,4,32,94.3,12.5,4,0,6.3,0,35,33,4,0,59.3,0,1,9,90,11.1,1,5.6,0,10,9,1,2021
Jalen Stroman,144106,S,VA TECH,3,0,0,337,59.5,0,0,1,2.6,0,0,1,0,0,38,1,0,0,59.5,0,0,1,7.1,0,0,0,0,14,1,0,2021
Barrett Carter,144109,LB,CLEMSON,10,0,0,140,59,1,1,12,14.6,0,0,0,8.3,0,82,12,2,0,64.9,1,1,4,12.5,0,0,25,0,32,4,2,2021
Cade Denhoff,144114,ED,CLEMSON,1,0,0,140,59.4,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Payton Page,144131,DI,CLEMSON,9,0,0,140,60.2,0,1,29,100,3.4,1,1,1.7,0,31,31,1,0,60,0,0,11,100,0,0,0,0,12,12,0,2021
Zaire Patterson,144132,ED,CLEMSON,1,0,0,140,59.8,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Jeremiah Trotter Jr.,144142,LB,CLEMSON,3,0,0,140,74.7,0,1,4,30.8,25,1,0,37.5,1,13,4,2,0,67.7,0,1,2,66.7,50,1,25,0,3,2,1,2021
Nate Wiggins,144143,CB,CLEMSON,7,0,0,140,73.3,0,0,2,2.7,50,1,1,50,1,74,2,1,0,76.1,0,0,1,4.5,100,1,100,1,22,1,1,2021
Jaylin Alderman,144145,LB,LOUISVILLE,11,0,0,210,61.5,0,2,13,13.1,15.4,2,0,7.7,0,107,14,2,0,59.2,0,1,7,25.9,14.3,1,7.1,0,27,7,1,2021
Caleb Banks,144146,DI,LOUISVILLE,1,0,0,210,54.6,0,1,5,100,20,1,0,10,0,5,5,1,0,54.6,0,1,5,100,20,1,10,0,5,5,1,2021
Victoine Brown,144147,ED,LOUISVILLE,1,0,0,210,60,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Ryheem Craig,144151,ED,LOUISVILLE,3,0,0,210,61.5,0,0,7,100,14.3,1,0,14.3,1,7,7,1,0,66.7,0,0,3,100,33.3,1,33.3,1,3,3,1,2021
Ashton Gillotte,144154,ED,LOUISVILLE,12,0,0,210,59.4,3,6,180,99.5,6.7,12,3,4.2,3,189,188,12,0,64.1,0,4,45,100,11.1,5,8.9,2,47,47,6,2021
Dylan Hazen,144192,LB,WAKE,1,0,0,339,60,0,0,1,10,0,0,0,0,0,10,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Evan Slocum,144208,S,WAKE,8,0,0,339,48.4,0,1,4,3.8,0,0,0,12.5,0,105,4,1,0,47.4,0,1,1,2.4,0,0,50,0,41,1,1,2021
Bryon Threats,144240,S,CINCINNATI,5,0,1,138,60,0,0,1,3.1,0,0,2,0,0,32,1,0,0,,0,0,0,0,,0,,0,8,0,0,2021
Zy Brockington,144261,DI,MEMPHIS,9,0,0,218,53.3,0,1,65,100,0,0,0,0.8,0,69,69,1,0,54.6,0,0,13,100,0,0,0,0,15,15,0,2021
Bryce Edmondson,144264,LB,MEMPHIS,1,0,0,218,60,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Greg Rubin,144280,CB,MEMPHIS,12,0,2,218,54.7,0,0,5,1.1,0,0,5,0,0,437,5,0,0,,0,0,0,0,,0,,0,128,0,0,2021
Cameron Smith,144281,CB,MEMPHIS,4,0,0,218,64,0,2,4,6.8,25,1,0,25,0,59,4,2,0,66.7,0,1,2,10.5,50,1,25,0,19,2,1,2021
Tyler Fletcher,144304,LB,NAVY,11,0,0,237,57.5,0,1,32,20.8,3.1,1,3,4.7,1,154,32,2,0,61,0,0,9,36,11.1,1,11.1,1,25,9,1,2021
Rayuan Lane III,144326,S,NAVY,8,0,0,237,73.8,0,3,7,4.8,28.6,2,2,21.4,0,188,9,3,0,66.8,0,1,1,9.1,100,1,50,0,33,3,1,2021
Elias Larry,144327,CB,NAVY,7,0,0,237,55.4,0,0,1,2.2,0,0,0,0,0,46,1,0,0,55.4,0,0,1,11.1,0,0,0,0,9,1,0,2021
Colin Ramos,144338,LB,NAVY,2,0,0,237,67.2,0,1,5,25,20,1,0,10,0,20,5,1,0,,0,0,0,,,0,,0,0,0,0,2021
Justin Reed,144339,ED,NAVY,6,0,0,237,61.2,0,1,17,94.7,5.9,1,0,8.8,1,19,18,2,0,58.5,0,0,1,100,0,0,0,0,2,2,0,2021
Mbiti Williams Jr.,144352,CB,NAVY,5,0,0,237,60.7,0,0,1,3.6,100,1,0,0,0,28,1,0,0,60.7,0,0,1,25,100,1,0,0,4,1,0,2021
Jay Bell,144355,DI,SMU,1,0,0,287,59.7,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Stone Eby,144358,DI,SMU,2,0,0,287,53.4,0,2,8,100,0,0,0,12.5,0,10,10,2,0,53.7,0,2,4,100,0,0,25,0,4,4,2,2021
Bryce McMorris,144370,CB,SMU,11,0,1,287,59.3,0,0,1,0.4,0,0,1,0,0,276,1,0,0,,0,0,0,0,,0,,0,100,0,0,2021
Isaiah Nwokobia,144373,S,SMU,8,0,0,287,54.3,0,1,4,2.9,0,0,0,12.5,0,140,4,1,0,58.3,0,1,1,2.4,0,0,50,0,42,1,1,2021
Je'lin Samuels,144376,ED,SMU,1,0,0,287,59.7,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Balansama Kamara,144390,ED,TEMPLE,4,0,0,306,67.1,0,1,6,100,16.7,1,0,8.3,0,6,6,1,0,,0,0,0,,,0,,0,0,0,0,2021
Jordan Laudato,144391,DI,TEMPLE,2,0,0,306,60.9,0,0,7,100,14.3,1,0,0,0,8,8,0,0,,0,0,0,,,0,,0,0,0,0,2021
Jalen Satchell,144399,ED,TEMPLE,4,0,0,306,55.2,0,0,27,100,3.7,1,0,0,0,28,28,0,0,59.4,0,0,1,100,0,0,0,0,1,1,0,2021
Logan Ambroz,144402,DI,TULANE,1,0,0,319,58,0,0,4,100,0,0,0,0,0,4,4,0,0,58.9,0,0,2,100,0,0,0,0,2,2,0,2021
Jadon Canady,144405,CB,TULANE,12,0,1,319,70.8,3,2,12,3,8.3,1,3,20.8,0,434,13,5,0,68.8,2,1,3,1.8,33.3,1,50,0,171,3,3,2021
Elijah Champaigne,144407,DI,TULANE,1,0,0,319,65,0,1,6,100,16.7,1,0,8.3,0,6,6,1,0,60.7,0,1,1,100,100,1,50,0,1,1,1,2021
Keith Cooper Jr.,144409,ED,TULANE,12,1,0,319,60.8,0,7,147,90.4,6.1,9,2,4.4,3,167,151,10,0,58.4,0,5,52,84.1,11.5,6,6.7,1,63,53,6,2021
Devean Deal,144411,ED,TULANE,4,0,0,319,65.8,0,2,12,80,8.3,1,0,16.7,1,15,12,3,0,65.2,0,1,3,100,33.3,1,16.7,0,3,3,1,2021
Rudy Dyson,144415,S,TULANE,10,0,0,319,55.8,0,0,4,3.8,0,0,1,0,0,133,5,0,0,59.7,0,0,1,2.5,0,0,0,0,40,1,0,2021
Mandel Eugene Jr.,144416,LB,TULANE,2,0,0,319,59.4,0,1,1,11.1,0,0,0,50,0,9,1,1,0,59.4,0,1,1,25,0,0,50,0,4,1,1,2021
Michael Lunz,144426,ED,TULANE,1,0,0,319,58.3,0,0,3,100,0,0,0,0,0,3,3,0,0,59.5,0,0,1,100,0,0,0,0,1,1,0,2021
Parker Peterson,144429,DI,TULANE,1,0,0,319,58.7,0,0,4,100,0,0,0,0,0,4,4,0,0,,0,0,0,,,0,,0,0,0,0,2021
Corey Platt Jr.,144431,LB,TULANE,1,0,0,319,57.3,0,1,2,22.2,0,0,0,25,0,9,2,1,0,57.3,0,1,2,66.7,0,0,25,0,3,2,1,2021
Matthew Remondet,144433,ED,TULANE,1,0,0,319,58.7,0,0,2,100,0,0,0,0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0,2021
Dwane Tillis Jr.,144438,DI,TULANE,1,0,0,319,58,0,0,4,100,0,0,0,0,0,4,4,0,0,58.9,0,0,2,100,0,0,0,0,2,2,0,2021
Tyree Carlisle,144443,CB,TULSA,11,0,0,320,60,0,1,2,2.3,0,0,1,25,0,87,2,1,0,,0,0,0,0,,0,,0,17,0,0,2021
Brandon Adams,144452,CB,UCF,11,0,0,323,61.7,1,0,5,2.3,20,1,3,10,0,217,5,1,0,58.1,0,0,1,1.3,0,0,0,0,76,1,0,2021
William Wells,144470,S,UCF,4,0,0,323,65.6,0,1,2,5.4,0,0,0,75,1,37,2,2,0,65.6,0,1,2,13.3,0,0,75,1,15,2,2,2021
Tyler Onyedim,144547,DI,IOWA STATE,1,0,0,193,58.7,0,0,2,100,0,0,0,0,0,2,2,0,0,59.8,0,0,1,100,0,0,0,0,1,1,0,2021
Beau Freyler,144549,S,IOWA STATE,9,0,0,193,64.7,1,0,4,5.5,0,0,0,12.5,0,73,4,1,0,66.7,1,0,2,12.5,0,0,25,0,16,2,1,2021
Jayson Gilliom,144572,CB,KANSAS,12,0,0,198,54.9,0,0,5,3.1,0,0,0,0,0,161,5,0,0,55.8,0,0,2,3.4,0,0,0,0,59,2,0,2021
O.J. Burroughs,144581,S,KANSAS,12,0,1,198,60,0,0,1,0.6,0,0,2,0,0,172,1,0,0,,0,0,0,0,,0,,0,64,0,0,2021
D.J. Withers,144582,DI,KANSAS,2,0,0,198,82.8,0,1,4,100,25,1,0,12.5,0,4,4,1,0,68.1,0,1,1,100,100,1,50,0,1,1,1,2021
Brayden Wood,144615,DI,KANSAS ST,1,0,0,199,60,0,0,1,100,0,0,0,0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0,2021
Isaiah Coe,144619,DI,OKLAHOMA,11,0,0,261,68.9,4,3,102,100,8.8,9,1,4.4,1,106,106,8,0,69.5,2,1,28,100,14.3,4,8.9,1,29,29,4,2021
Clayton Smith,144631,ED,OKLAHOMA,3,0,0,261,66.7,0,3,15,66.7,6.7,1,0,10,0,24,16,3,0,63.7,0,1,4,80,25,1,12.5,0,5,4,1,2021
Danny Stutsman,144632,LB,OKLAHOMA,7,0,0,261,68.2,0,6,15,23.1,13.3,2,0,33.3,2,65,15,8,0,67,0,3,8,40,25,2,31.3,1,20,8,4,2021
Ethan Downs,144636,ED,OKLAHOMA,12,0,0,261,69.7,0,10,101,100,14.9,15,0,5,0,105,105,10,0,69,0,3,29,100,17.2,5,5.2,0,31,31,3,2021
Kelvin Gilliam Jr.,144637,DI,OKLAHOMA,3,0,0,261,62.5,0,1,17,100,0,0,0,2.9,0,18,18,1,0,55.4,0,0,7,100,0,0,0,0,7,7,0,2021
Billy Bowman Jr.,144638,CB,OKLAHOMA,9,0,1,261,52.8,0,0,5,2.4,0,0,1,0,0,210,5,0,0,56.3,0,0,2,2.7,0,0,0,0,74,2,0,2021
Latrell McCutchin,144639,CB,OKLAHOMA,9,0,0,261,59.3,0,1,1,0.9,0,0,0,50,0,109,1,1,0,59.3,0,1,1,2.3,0,0,50,0,44,1,1,2021
